"TIME_PERIOD";"GEO";"ERWP";"ERWL";"POP1564";"UNIT_MEA";"OBS_VALUE";"OBS_CONFIDENCE";"OBS_STATUS"
2019;"CH025";"1";"Total";"Total";"pers";36089;3.9272;"A"
2019;"CH025";"Total";"Total";"Total";"pers";61370;0.5851;"A"
2019;"CH";"1";"Total";"Total";"pers";4600833;0.2955;"A"
2019;"CH";"Total";"Total";"Total";"pers";7132533;0.0481;"A"
2019;"CH040";"1";"Total";"Total";"pers in %";68.08985;0.4713;"A"
2019;"CH040";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH021";"1";"Total";"Total";"pers in %";64.62275;0.5515;"A"
2019;"CH021";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH061";"1";"Total";"Total";"pers in %";67.67754;0.6291;"A"
2019;"CH061";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH062";"1";"Total";"Total";"pers in %";63.02955;3.1216;"A"
2019;"CH062";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH063";"1";"Total";"Total";"pers in %";67.34546;1.4501;"A"
2019;"CH063";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH064";"1";"Total";"Total";"pers in %";67.86156;2.9617;"A"
2019;"CH064";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH065";"1";"Total";"Total";"pers in %";67.31705;2.7353;"A"
2019;"CH065";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH051";"1";"Total";"Total";"pers in %";64.79044;2.9590;"A"
2019;"CH051";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH066";"1";"Total";"Total";"pers in %";66.32827;1.1319;"A"
2019;"CH066";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH022";"1";"Total";"Total";"pers in %";65.72352;1.0325;"A"
2019;"CH022";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH023";"1";"Total";"Total";"pers in %";64.66303;1.1198;"A"
2019;"CH023";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH031";"1";"Total";"Total";"pers in %";62.28986;1.4147;"A"
2019;"CH031";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH032";"1";"Total";"Total";"pers in %";59.64228;1.1188;"A"
2019;"CH032";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH052";"1";"Total";"Total";"pers in %";62.32471;2.0747;"A"
2019;"CH052";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH053";"1";"Total";"Total";"pers in %";64.12467;2.6251;"A"
2019;"CH053";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH054";"1";"Total";"Total";"pers in %";63.46873;4.8046;"A"
2019;"CH054";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH055";"1";"Total";"Total";"pers in %";65.67015;0.8164;"A"
2019;"CH055";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH056";"1";"Total";"Total";"pers in %";64.06318;1.3092;"A"
2019;"CH056";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH033";"1";"Total";"Total";"pers in %";66.37016;0.7026;"A"
2019;"CH033";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH057";"1";"Total";"Total";"pers in %";66.76815;1.0993;"A"
2019;"CH057";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH070";"1";"Total";"Total";"pers in %";55.37002;0.7163;"A"
2019;"CH070";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH011";"1";"Total";"Total";"pers in %";62.83306;0.4719;"A"
2019;"CH011";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH012";"1";"Total";"Total";"pers in %";61.37706;1.0115;"A"
2019;"CH012";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH024";"1";"Total";"Total";"pers in %";60.67913;1.0029;"A"
2019;"CH024";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH013";"1";"Total";"Total";"pers in %";60.63682;0.6483;"A"
2019;"CH013";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH025";"1";"Total";"Total";"pers in %";58.80574;2.2224;"A"
2019;"CH025";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2019;"CH";"1";"Total";"Total";"pers in %";64.50490;0.1906;"A"
2019;"CH";"Total";"Total";"Total";"pers in %";100.00000;0.0481;"A"
2019;"CH040";"1";"Total";"1";"pers";845108;0.7434;"A"
2019;"CH040";"Total";"Total";"1";"pers";1028374;0.5388;"A"
2019;"CH021";"1";"Total";"1";"pers";546055;0.9088;"A"
2019;"CH021";"Total";"Total";"1";"pers";662424;0.6823;"A"
2019;"CH061";"1";"Total";"1";"pers";226202;0.9811;"A"
2019;"CH061";"Total";"Total";"1";"pers";272797;0.7200;"A"
2019;"CH062";"1";"Total";"1";"pers";18625;5.2705;"A"
2019;"CH062";"Total";"Total";"1";"pers";23367;3.7594;"A"
2019;"CH063";"1";"Total";"1";"pers";88156;2.2202;"A"
2019;"CH063";"Total";"Total";"1";"pers";107351;1.5930;"A"
2019;"CH064";"1";"Total";"1";"pers";20910;4.5335;"A"
2019;"CH064";"Total";"Total";"1";"pers";24787;3.3752;"A"
2019;"CH065";"1";"Total";"1";"pers";23797;4.2789;"A"
2019;"CH065";"Total";"Total";"1";"pers";28053;3.3148;"A"
2019;"CH051";"1";"Total";"1";"pers";21586;4.7643;"A"
2019;"CH051";"Total";"Total";"1";"pers";26280;3.5376;"A"
2019;"CH066";"1";"Total";"1";"pers";68266;1.7895;"A"
2019;"CH066";"Total";"Total";"1";"pers";85220;1.2402;"A"
2019;"CH022";"1";"Total";"1";"pers";169929;1.6412;"A"
2019;"CH022";"Total";"Total";"1";"pers";214213;1.0965;"A"
2019;"CH023";"1";"Total";"1";"pers";146374;1.8490;"A"
2019;"CH023";"Total";"Total";"1";"pers";179830;1.3513;"A"
2019;"CH031";"1";"Total";"1";"pers";98603;2.4289;"A"
2019;"CH031";"Total";"Total";"1";"pers";127193;1.6922;"A"
2019;"CH032";"1";"Total";"1";"pers";141387;1.9757;"A"
2019;"CH032";"Total";"Total";"1";"pers";182225;1.4025;"A"
2019;"CH052";"1";"Total";"1";"pers";42158;3.4896;"A"
2019;"CH052";"Total";"Total";"1";"pers";52750;2.5160;"A"
2019;"CH053";"1";"Total";"1";"pers";28691;4.2528;"A"
2019;"CH053";"Total";"Total";"1";"pers";35582;2.9742;"A"
2019;"CH054";"1";"Total";"1";"pers";8226;7.0032;"A"
2019;"CH054";"Total";"Total";"1";"pers";10294;4.6284;"A"
2019;"CH055";"1";"Total";"1";"pers";272598;1.3305;"A"
2019;"CH055";"Total";"Total";"1";"pers";335545;0.9534;"A"
2019;"CH056";"1";"Total";"1";"pers";105049;2.1917;"A"
2019;"CH056";"Total";"Total";"1";"pers";128751;1.6289;"A"
2019;"CH033";"1";"Total";"1";"pers";370955;1.1263;"A"
2019;"CH033";"Total";"Total";"1";"pers";454093;0.8124;"A"
2019;"CH057";"1";"Total";"1";"pers";151269;1.7622;"A"
2019;"CH057";"Total";"Total";"1";"pers";185396;1.2613;"A"
2019;"CH070";"1";"Total";"1";"pers";160943;1.3420;"A"
2019;"CH070";"Total";"Total";"1";"pers";222763;0.8817;"A"
2019;"CH011";"1";"Total";"1";"pers";404569;0.7890;"A"
2019;"CH011";"Total";"Total";"1";"pers";529137;0.5216;"A"
2019;"CH012";"1";"Total";"1";"pers";173177;1.7598;"A"
2019;"CH012";"Total";"Total";"1";"pers";222871;1.2067;"A"
2019;"CH024";"1";"Total";"1";"pers";87119;1.7393;"A"
2019;"CH024";"Total";"Total";"1";"pers";114377;1.1638;"A"
2019;"CH013";"1";"Total";"1";"pers";230709;1.1451;"A"
2019;"CH013";"Total";"Total";"1";"pers";312280;0.7484;"A"
2019;"CH025";"1";"Total";"1";"pers";35363;4.0336;"A"
2019;"CH025";"Total";"Total";"1";"pers";46415;2.7887;"A"
2019;"CH";"1";"Total";"1";"pers";4485824;0.3068;"A"
2019;"CH";"Total";"Total";"1";"pers";5612368;0.2177;"A"
2019;"CH040";"1";"Total";"1";"pers in %";82.17905;0.4464;"A"
2019;"CH040";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH021";"1";"Total";"1";"pers in %";82.43278;0.5166;"A"
2019;"CH021";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH061";"1";"Total";"1";"pers in %";82.91960;0.5825;"A"
2019;"CH061";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH062";"1";"Total";"1";"pers in %";79.70543;3.0372;"A"
2019;"CH062";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH063";"1";"Total";"1";"pers in %";82.11907;1.3455;"A"
2019;"CH063";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH064";"1";"Total";"1";"pers in %";84.36006;2.6088;"A"
2019;"CH064";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH065";"1";"Total";"1";"pers in %";84.82783;2.4460;"A"
2019;"CH065";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH051";"1";"Total";"1";"pers in %";82.13939;2.7813;"A"
2019;"CH051";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH066";"1";"Total";"1";"pers in %";80.10597;1.0873;"A"
2019;"CH066";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH022";"1";"Total";"1";"pers in %";79.32729;0.9914;"A"
2019;"CH022";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH023";"1";"Total";"1";"pers in %";81.39586;1.0616;"A"
2019;"CH023";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH031";"1";"Total";"1";"pers in %";77.52255;1.4242;"A"
2019;"CH031";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH032";"1";"Total";"1";"pers in %";77.58932;1.1281;"A"
2019;"CH032";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH052";"1";"Total";"1";"pers in %";79.91984;2.0063;"A"
2019;"CH052";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH053";"1";"Total";"1";"pers in %";80.63400;2.4387;"A"
2019;"CH053";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH054";"1";"Total";"1";"pers in %";79.91302;4.3190;"A"
2019;"CH054";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH055";"1";"Total";"1";"pers in %";81.24036;0.7749;"A"
2019;"CH055";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH056";"1";"Total";"1";"pers in %";81.59113;1.2495;"A"
2019;"CH056";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH033";"1";"Total";"1";"pers in %";81.69146;0.6644;"A"
2019;"CH033";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH057";"1";"Total";"1";"pers in %";81.59230;1.0384;"A"
2019;"CH057";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH070";"1";"Total";"1";"pers in %";72.24856;0.7631;"A"
2019;"CH070";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH011";"1";"Total";"1";"pers in %";76.45820;0.4752;"A"
2019;"CH011";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH012";"1";"Total";"1";"pers in %";77.70274;0.9996;"A"
2019;"CH012";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH024";"1";"Total";"1";"pers in %";76.16824;1.0127;"A"
2019;"CH024";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH013";"1";"Total";"1";"pers in %";73.87878;0.6734;"A"
2019;"CH013";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH025";"1";"Total";"1";"pers in %";76.18864;2.2708;"A"
2019;"CH025";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH";"1";"Total";"1";"pers in %";79.92748;0.2452;"A"
2019;"CH";"Total";"Total";"1";"pers in %";100.00000;0.2177;"A"
2019;"CH040";"Total";"0";"1";"pers";805052;0.7893;"A"
2019;"CH040";"Total";"1";"1";"pers";40056;5.9412;"A"
2019;"CH040";"Total";"Total";"1";"pers";845108;0.7434;"A"
2019;"CH021";"Total";"0";"1";"pers";525006;0.9493;"A"
2019;"CH021";"Total";"1";"1";"pers";21049;7.7307;"A"
2019;"CH021";"Total";"Total";"1";"pers";546055;0.9088;"A"
2019;"CH061";"Total";"0";"1";"pers";218450;1.0226;"A"
2019;"CH061";"Total";"1";"1";"pers";7752;9.4656;"A"
2019;"CH061";"Total";"Total";"1";"pers";226202;0.9811;"A"
2019;"CH062";"Total";"0";"1";"pers";18294;5.3790;"A"
2019;"CH062";"Total";"1";"1";"pers";331.00417;64.5546;"U"
2019;"CH062";"Total";"Total";"1";"pers";18625;5.2705;"A"
2019;"CH063";"Total";"0";"1";"pers";85559;2.3060;"A"
2019;"CH063";"Total";"1";"1";"pers";2597;22.7725;"A"
2019;"CH063";"Total";"Total";"1";"pers";88156;2.2202;"A"
2019;"CH064";"Total";"0";"1";"pers";20544;4.6381;"A"
2019;"CH064";"Total";"1";"1";"pers";366.82435;60.9731;"U"
2019;"CH064";"Total";"Total";"1";"pers";20910;4.5335;"A"
2019;"CH065";"Total";"0";"1";"pers";23135;4.4328;"A"
2019;"CH065";"Total";"1";"1";"pers";661.65985;44.5201;"U"
2019;"CH065";"Total";"Total";"1";"pers";23797;4.2789;"A"
2019;"CH051";"Total";"0";"1";"pers";21165;4.8730;"A"
2019;"CH051";"Total";"1";"1";"pers";421.66758;58.8906;"U"
2019;"CH051";"Total";"Total";"1";"pers";21586;4.7643;"A"
2019;"CH066";"Total";"0";"1";"pers";65484;1.8855;"A"
2019;"CH066";"Total";"1";"1";"pers";2782;14.9194;"A"
2019;"CH066";"Total";"Total";"1";"pers";68266;1.7895;"A"
2019;"CH022";"Total";"0";"1";"pers";160799;1.7526;"A"
2019;"CH022";"Total";"1";"1";"pers";9130;12.0669;"A"
2019;"CH022";"Total";"Total";"1";"pers";169929;1.6412;"A"
2019;"CH023";"Total";"0";"1";"pers";140075;1.9392;"A"
2019;"CH023";"Total";"1";"1";"pers";6299;15.1095;"A"
2019;"CH023";"Total";"Total";"1";"pers";146374;1.8490;"A"
2019;"CH031";"Total";"0";"1";"pers";92263;2.6038;"A"
2019;"CH031";"Total";"1";"1";"pers";6340;15.4159;"A"
2019;"CH031";"Total";"Total";"1";"pers";98603;2.4289;"A"
2019;"CH032";"Total";"0";"1";"pers";134634;2.0742;"A"
2019;"CH032";"Total";"1";"1";"pers";6754;14.3421;"A"
2019;"CH032";"Total";"Total";"1";"pers";141387;1.9757;"A"
2019;"CH052";"Total";"0";"1";"pers";40245;3.6736;"A"
2019;"CH052";"Total";"1";"1";"pers";1913;26.4913;"A"
2019;"CH052";"Total";"Total";"1";"pers";42158;3.4896;"A"
2019;"CH053";"Total";"0";"1";"pers";27701;4.4232;"A"
2019;"CH053";"Total";"1";"1";"pers";990.26674;38.9506;"U"
2019;"CH053";"Total";"Total";"1";"pers";28691;4.2528;"A"
2019;"CH054";"Total";"0";"1";"pers";8104;7.1557;"A"
2019;"CH054";"Total";"1";"1";"pers";;;"L"
2019;"CH054";"Total";"Total";"1";"pers";8226;7.0032;"A"
2019;"CH055";"Total";"0";"1";"pers";261195;1.3982;"A"
2019;"CH055";"Total";"1";"1";"pers";11402;10.9990;"A"
2019;"CH055";"Total";"Total";"1";"pers";272598;1.3305;"A"
2019;"CH056";"Total";"0";"1";"pers";102895;2.2451;"A"
2019;"CH056";"Total";"1";"1";"pers";2155;25.1064;"A"
2019;"CH056";"Total";"Total";"1";"pers";105049;2.1917;"A"
2019;"CH033";"Total";"0";"1";"pers";355239;1.1854;"A"
2019;"CH033";"Total";"1";"1";"pers";15717;9.3966;"A"
2019;"CH033";"Total";"Total";"1";"pers";370955;1.1263;"A"
2019;"CH057";"Total";"0";"1";"pers";144772;1.8560;"A"
2019;"CH057";"Total";"1";"1";"pers";6497;14.6239;"A"
2019;"CH057";"Total";"Total";"1";"pers";151269;1.7622;"A"
2019;"CH070";"Total";"0";"1";"pers";148293;1.4475;"A"
2019;"CH070";"Total";"1";"1";"pers";12650;7.1915;"A"
2019;"CH070";"Total";"Total";"1";"pers";160943;1.3420;"A"
2019;"CH011";"Total";"0";"1";"pers";373505;0.8599;"A"
2019;"CH011";"Total";"1";"1";"pers";31063;4.6350;"A"
2019;"CH011";"Total";"Total";"1";"pers";404569;0.7890;"A"
2019;"CH012";"Total";"0";"1";"pers";164116;1.8618;"A"
2019;"CH012";"Total";"1";"1";"pers";9060;12.2293;"A"
2019;"CH012";"Total";"Total";"1";"pers";173177;1.7598;"A"
2019;"CH024";"Total";"0";"1";"pers";79834;1.9004;"A"
2019;"CH024";"Total";"1";"1";"pers";7285;9.5254;"A"
2019;"CH024";"Total";"Total";"1";"pers";87119;1.7393;"A"
2019;"CH013";"Total";"0";"1";"pers";206899;1.2711;"A"
2019;"CH013";"Total";"1";"1";"pers";23809;5.5854;"A"
2019;"CH013";"Total";"Total";"1";"pers";230709;1.1451;"A"
2019;"CH025";"Total";"0";"1";"pers";33047;4.3100;"A"
2019;"CH025";"Total";"1";"1";"pers";2316;24.2458;"A"
2019;"CH025";"Total";"Total";"1";"pers";35363;4.0336;"A"
2019;"CH";"Total";"0";"1";"pers";4256304;0.3253;"A"
2019;"CH";"Total";"1";"1";"pers";229521;2.2084;"A"
2019;"CH";"Total";"Total";"1";"pers";4485824;0.3068;"A"
2019;"CH040";"Total";"0";"1";"pers in %";95.26022;0.2782;"A"
2019;"CH040";"Total";"1";"1";"pers in %";4.73978;0.2782;"A"
2019;"CH040";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH021";"Total";"0";"1";"pers in %";96.14533;0.2947;"A"
2019;"CH021";"Total";"1";"1";"pers in %";3.85467;0.2947;"A"
2019;"CH021";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH061";"Total";"0";"1";"pers in %";96.57284;0.3212;"A"
2019;"CH061";"Total";"1";"1";"pers in %";3.42716;0.3212;"A"
2019;"CH061";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH062";"Total";"0";"1";"pers in %";98.22277;1.1420;"A"
2019;"CH062";"Total";"1";"1";"pers in %";1.77723;1.1420;"U"
2019;"CH062";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH063";"Total";"0";"1";"pers in %";97.05443;0.6658;"A"
2019;"CH063";"Total";"1";"1";"pers in %";2.94557;0.6658;"A"
2019;"CH063";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH064";"Total";"0";"1";"pers in %";98.24573;1.0649;"A"
2019;"CH064";"Total";"1";"1";"pers in %";1.75427;1.0649;"U"
2019;"CH064";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH065";"Total";"0";"1";"pers in %";97.21954;1.2293;"A"
2019;"CH065";"Total";"1";"1";"pers in %";2.78046;1.2293;"U"
2019;"CH065";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH051";"Total";"0";"1";"pers in %";98.04659;1.1440;"A"
2019;"CH051";"Total";"1";"1";"pers in %";1.95341;1.1440;"U"
2019;"CH051";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH066";"Total";"0";"1";"pers in %";95.92406;0.6024;"A"
2019;"CH066";"Total";"1";"1";"pers in %";4.07594;0.6024;"A"
2019;"CH066";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH022";"Total";"0";"1";"pers in %";94.62689;0.6392;"A"
2019;"CH022";"Total";"1";"1";"pers in %";5.37311;0.6392;"A"
2019;"CH022";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH023";"Total";"0";"1";"pers in %";95.69664;0.6419;"A"
2019;"CH023";"Total";"1";"1";"pers in %";4.30336;0.6419;"A"
2019;"CH023";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH031";"Total";"0";"1";"pers in %";93.57017;0.9727;"A"
2019;"CH031";"Total";"1";"1";"pers in %";6.42983;0.9727;"A"
2019;"CH031";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH032";"Total";"0";"1";"pers in %";95.22335;0.6751;"A"
2019;"CH032";"Total";"1";"1";"pers in %";4.77665;0.6751;"A"
2019;"CH032";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH052";"Total";"0";"1";"pers in %";95.46256;1.1874;"A"
2019;"CH052";"Total";"1";"1";"pers in %";4.53744;1.1874;"A"
2019;"CH052";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH053";"Total";"0";"1";"pers in %";96.54853;1.3311;"A"
2019;"CH053";"Total";"1";"1";"pers in %";3.45147;1.3311;"U"
2019;"CH053";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH054";"Total";"0";"1";"pers in %";98.51318;1.4312;"A"
2019;"CH054";"Total";"1";"1";"pers in %";;;"L"
2019;"CH054";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH055";"Total";"0";"1";"pers in %";95.81711;0.4549;"A"
2019;"CH055";"Total";"1";"1";"pers in %";4.18289;0.4549;"A"
2019;"CH055";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH056";"Total";"0";"1";"pers in %";97.94891;0.5123;"A"
2019;"CH056";"Total";"1";"1";"pers in %";2.05109;0.5123;"A"
2019;"CH056";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH033";"Total";"0";"1";"pers in %";95.76323;0.3936;"A"
2019;"CH033";"Total";"1";"1";"pers in %";4.23677;0.3936;"A"
2019;"CH033";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH057";"Total";"0";"1";"pers in %";95.70478;0.6209;"A"
2019;"CH057";"Total";"1";"1";"pers in %";4.29522;0.6209;"A"
2019;"CH057";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH070";"Total";"0";"1";"pers in %";92.14004;0.5512;"A"
2019;"CH070";"Total";"1";"1";"pers in %";7.85996;0.5512;"A"
2019;"CH070";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH011";"Total";"0";"1";"pers in %";92.32182;0.3481;"A"
2019;"CH011";"Total";"1";"1";"pers in %";7.67818;0.3481;"A"
2019;"CH011";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH012";"Total";"0";"1";"pers in %";94.76812;0.6303;"A"
2019;"CH012";"Total";"1";"1";"pers in %";5.23188;0.6303;"A"
2019;"CH012";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH024";"Total";"0";"1";"pers in %";91.63837;0.7766;"A"
2019;"CH024";"Total";"1";"1";"pers in %";8.36163;0.7766;"A"
2019;"CH024";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH013";"Total";"0";"1";"pers in %";89.67994;0.5574;"A"
2019;"CH013";"Total";"1";"1";"pers in %";10.32006;0.5574;"A"
2019;"CH013";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH025";"Total";"0";"1";"pers in %";93.45080;1.5566;"A"
2019;"CH025";"Total";"1";"1";"pers in %";6.54920;1.5566;"A"
2019;"CH025";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2019;"CH";"Total";"0";"1";"pers in %";94.88342;0.3086;"A"
2019;"CH";"Total";"1";"1";"pers in %";5.11658;0.1130;"A"
2019;"CH";"Total";"Total";"1";"pers in %";100.00000;0.3068;"A"
2020;"CH040";"1";"Total";"Total";"pers";872989;0.7005;"A"
2020;"CH040";"Total";"Total";"Total";"pers";1288449;0.1243;"A"
2020;"CH021";"1";"Total";"Total";"pers";557989;0.8912;"A"
2020;"CH021";"Total";"Total";"Total";"pers";872578;0.1165;"A"
2020;"CH061";"1";"Total";"Total";"pers";231101;0.9555;"A"
2020;"CH061";"Total";"Total";"Total";"pers";344785;0.1455;"A"
2020;"CH062";"1";"Total";"Total";"pers";19157;4.9848;"A"
2020;"CH062";"Total";"Total";"Total";"pers";30616;0.7114;"A"
2020;"CH063";"1";"Total";"Total";"pers";91804;2.1439;"A"
2020;"CH063";"Total";"Total";"Total";"pers";136273;0.3163;"A"
2020;"CH064";"1";"Total";"Total";"pers";21462;4.4194;"A"
2020;"CH064";"Total";"Total";"Total";"pers";31785;0.6736;"A"
2020;"CH065";"1";"Total";"Total";"pers";24064;4.4557;"A"
2020;"CH065";"Total";"Total";"Total";"pers";36957;0.8380;"A"
2020;"CH051";"1";"Total";"Total";"pers";22088;4.9203;"A"
2020;"CH051";"Total";"Total";"Total";"pers";34154;0.9737;"A"
2020;"CH066";"1";"Total";"Total";"pers";70383;1.7868;"A"
2020;"CH066";"Total";"Total";"Total";"pers";106921;0.2968;"A"
2020;"CH022";"1";"Total";"Total";"pers";175635;1.5620;"A"
2020;"CH022";"Total";"Total";"Total";"pers";266093;0.2384;"A"
2020;"CH023";"1";"Total";"Total";"pers";148804;1.8313;"A"
2020;"CH023";"Total";"Total";"Total";"pers";233690;0.3272;"A"
2020;"CH031";"1";"Total";"Total";"pers";100639;2.2719;"A"
2020;"CH031";"Total";"Total";"Total";"pers";163030;0.4100;"A"
2020;"CH032";"1";"Total";"Total";"pers";145439;1.9139;"A"
2020;"CH032";"Total";"Total";"Total";"pers";244953;0.2640;"A"
2020;"CH052";"1";"Total";"Total";"pers";43840;3.3592;"A"
2020;"CH052";"Total";"Total";"Total";"pers";69907;0.5612;"A"
2020;"CH053";"1";"Total";"Total";"pers";29209;4.1509;"A"
2020;"CH053";"Total";"Total";"Total";"pers";45829;0.6138;"A"
2020;"CH054";"1";"Total";"Total";"pers";8755;7.5081;"A"
2020;"CH054";"Total";"Total";"Total";"pers";13428;1.6212;"A"
2020;"CH055";"1";"Total";"Total";"pers";276102;1.3241;"A"
2020;"CH055";"Total";"Total";"Total";"pers";427747;0.2140;"A"
2020;"CH056";"1";"Total";"Total";"pers";106999;2.1552;"A"
2020;"CH056";"Total";"Total";"Total";"pers";171221;0.3181;"A"
2020;"CH033";"1";"Total";"Total";"pers";382380;0.7671;"A"
2020;"CH033";"Total";"Total";"Total";"pers";579030;0.1285;"A"
2020;"CH057";"1";"Total";"Total";"pers";153327;1.2391;"A"
2020;"CH057";"Total";"Total";"Total";"pers";235771;0.2006;"A"
2020;"CH070";"1";"Total";"Total";"pers";164853;1.2948;"A"
